id, name, description, count
1226766935431364608,statsof1,Personalized #DigitalHealth | Blog about your #statistical methods for individual-focused analysis at https://t.co/4kjIuCVyjz (by @ericjdaza) | #nof1 #wearables,1
23772560,FredrikMoberg,Director @albaeco and on leave from my half-time position @sthlmresilience to write a book about #Biomimicry (in Swedish). Tweets are my own.,1
44336748,SRoyLee,"Assistant Professor at University of Saskatchewan, working on data mining, natural language processing, machine learning, and social computing.",11
559055487,jones_lucia,Economist. More policies than politics. Digital policy @_minecogob and just transitions (digital & ecological) ♻️🌍🤖👩🏻‍💻. Everything is personal,1
2349083005,chrisoveis,"Asst Prof at UCSD Rady School of Mgmt. Ph.D. in Social/Personality Psychology. Studying Emotion, Empathy, and Power.",1
3900044009,KnoebelSu,,1
740106610182356992,UvA_IAS,"Where outstanding researchers bridge disciplines, scales and paradigms to unravel wicked problems",9
19769253,nervoxavier,"HCI/CSCW/Digital Health & Sustainability. Lecturer at @CompScienceCU and @IROHMS
Previous: Lecturer at @UoLInformatics; Postdoc at UbiComp Group @AarhusUni",1
119054265,JohannH_M,"Physics of Complex Sytems at Biomedical Engineering. Universidad de los Andes. Colombia.
Grupo Interdisciplinario de Sistemas Complejos Madrid (GISC). Spain.",27
251530859,storylandcomm,Science communicator,1
389347085,venkat_rpr,"Head of Data Science @ #GOPAY, @gopayindonesia, @gojektech. Physics PhD. Dabbler in complex systems and networks.",2
19669254,DustinStoltz,"Sociologist | PhD @NotreDame | work, networks, ideas, strat | computational & qual methods | #firstgen | @culturecog",2
1066288106,fdabl,"PhD Candidate Psychological Methods || Bayesian statistics, Causal inference, Dynamical Systems || Data for the Social Good @CorrelAidxNL & @datavscorona",2
3247591613,IAS_LiU,"The Institute for Analytical Sociology (IAS) at Linköping University conducts big-data influenced research on important social, political, and cultural matters.",1
2884725684,complexitycobus,PhD researcher in complex adaptive urban systems (University of London) Urban Futurist and Partner | Urban Complexity at Systems Innovation,7
248724562,josemagalan6,Not all who wander are lost,8
103989154,icwsm,"The 14th International AAAI Conference on Web and Social Media will be held June 2020, in Atlanta, Georgia, USA.",2
80750540,gruzd,"Visit the COVID19MisInfo Portal by @SMLabTO at https://t.co/9sfEv2IfnT 

Bio: Canada Research Chair & Assoc. Prof. @RyersonU, Toronto | @socmediaconf Co-Founder",3
2578315014,viktoria_sp,Researcher in Computational Political Science,1
102451718,bowlinearl,Professor of Computer Science at Northeastern University. Member of the Security and Privacy Institute. Research on algorithmic transparency and accountability.,1
985144418,ClemensJarnach,"Doctoral Student in Sociology, @SociologyOxford.
Interests: political sociology, social networks, quantitative methods, music, and protecting the environment",2
770057,soci,"Principle Data Scientist  - Quant and Qual Analysis, Social Media and Ethics Lead at HMRC #teamHMRC. #Leedsalumni",5
928925064216694784,AKeuchenius,"PhD @UvA in computational sociology, studying the spread of ideas. Organiser of CSS Amsterdam, https://t.co/R46zFnx62b. My latest work: https://t.co/VIPPpg19Ld",2
1426433934,NourKteily,"Associate Professor @NorthwesternU's @KelloggSchool. Studies psychology of hierarchy, inequality, and dehumanization.",1
1322797574,neurovium,"---------#{I COMPUTE, THEREFORE I AM}#------------
Physics of Bio-computation,  Theoretical Neuroscience, Bio-inspired Intelligence, Complex Systems.",3
60862893,Rikatier,"Complex systems researcher at Centre for Complex System in Transition (CST), Stellenbosch University, South Africa",4
996776255755358208,cuihaosabrina,"PhD candidate in Network Science @dnds_ceu, former #MScMathematics #EötvösLorándUniv #NetworkScience #NLP #MachineLearning #OnlineSocialNetwork",1
724980445281181696,annie_waldherr,"Assistant professor for digitized public spheres at @ifkms. Translocal networks @SFB1265. Public dynamics, complexity, computational methods.",12
83392573,silviamajo,"Researcher on political communication at the Reuters Institute for the Study of Journalism, University of Oxford & Networks passionate | See more https://t.co/T4t12icQld",2
193836620,ramona_roller,PhD candidate in data-driven modeling of socio-historic systems at ETH Zurich,1
24720720,akelleh,Head of Research Data Science at @BarclaysIB ; formerly data @Buzzfeed;  Adjunct  @DSI_Columbia ;  Physics PhD; causality nerd; opinions are my own.,1
903233814264209409,CERE_Emotion,Promoting emotion research across all disciplines. 2020 conference: Granada! (Spain) https://t.co/HqgwOwn5W2 #CERE2020,1
1016004827174916096,janalasser,"Researcher at @CSHVienna, physicist, DataScientist #OpenScience activist, #coder, advisory board @N2PhDNet, #fellowsfreieswissen | she/her",1
81143606,dvladek,Someone with lots of questions and few answers. Currently research padawan at @uuinfolab and chess arbiter in my free time.,6
1019605193523113985,ChuecaCristina,Politics & Quants Graduate @GlasgowQStep | PhD AQM Studentship recipient on network polarisation @SocSciScotland | Interested on social media research.,1
1134260544381341702,BurkholzRebekka,"PostDoc at Harvard University. Research on complex networks, cascades, gene regulation, and machine learning.",1
34999723,pinbarlas,"pınar barlas | they/she | researcher for algorithmic transparency, ux/hci designer, film&tv enthusiast, anti-capitalist feminist.",1
828226999718121472,MorrisRhodri,"'Mature' student, (ex?) software engineer, occasional bicycler.",1
2211673627,amirhfarzam,"PhD student in Applied Math @NorthwesternU with broad scientific interest ranging from Social to Bio Sci. Alum @umichMath @UMich, @ManUniMaths, & @UnivOfTehran.",1
115291227,geofurb,"Physics PhD student studying complex networks. Grudging altruist, frequently wrong. Sisiphyian figure who had the option to roll the boulder downhill instead.",2
451579637,SebVillasante,Professor and Reseacher | Transforming global commons | Marine | University Santiago de Compostela | RT not endorsement,1
2919801897,miguelmahechag1,"Earth System Data Sciences, Ecosystem Functioning, Climate extremes, Prof. at the Remote Sensing Centre for Earth System Research @UniLeipzig",1
95488935,vgalaz,Deputy Director/Associate Professor Political Science @sthlmresilience @Stockholm_Uni . Interested in how big money and new tech shapes planet Earth 🇸🇪 🇨🇱,1
285813689,egoitzaulestia,"Entrepreneur, Scientific Designer, and Futurist working in complex systems innovation 🔭+🔬",1
188872703,BalokNB,"BU-UT. I like veggies.
 All activity is intended towards forming a more perfect union 
RT=👀",1
2305187539,EUSNConference,"4th European Conference on Social Networks (EUSN) Zurich, Switzerland 9-12 September, 2019
#eusn2019",7
4849954859,DrJoCutler,"Postdoc in the Social Decision Neuroscience Lab @OxExpPsy.
PhD @Sussex_Psych @KindnessSussex.
Prosocial decisions & learning, charitable giving, neuroscience.",1
910968376830414849,r9vina,undergraduate political science student,1
791265950372855808,RoopeKaaronen,"Ecological approaches to behavior & cognition @HELSINKISUS. PhD cand. Soft spot for complexity and cultural evolution. Music, photography and pop science. 🦉🌳",1
1200763760,moaerikssonkrut,PhD candidate | @digsum | Researching social media discourses after terrorist attacks | Doktorandpodden | Weird double last name: Eriksson Krutrök M (year),1
86460131,PetrovVladimirU,"MarieCurie program in BigDataFinance. Fintech, Blockchain: from Science to Art. 
PhD candidate at the University of Zurich, Banking and Finance.",1
573245349,juaninona_,"Physicist (complex systems). 
💜
Feminista",1
967415814646267905,AnToniPichler,"PhD student investigating complexity in the economy @INETOxford & @OxUniMaths & @CSHVienna
**technological progress **production networks **systemic risk",2
1049255245031854080,TrivikV,Assistant Professor in Urban Science & Policy | National Geographic Expeditions,2
772115981430816768,sibel_eker_,Researcher @IIASAVienna; modeling | uncertainty,1
461482865,ikryven,Utrecht University,1
718022858748923904,marciaf25062138,"PhD candidate. Interest in Innovation Dynamics, Spatial Mobility, Evolutionary Systems, & SciSci. @CSHVienna, @tuvienna,  & visiting fellow @cwtsleiden.",4
256225479,brentauble,"Computational Social Science, Data Science, HR, Workforce Analytics, Agent-Based Modeling, Social Network Analysis, Computational Narrative Generation, Python/R",2
720968635049779200,philipp_mendoza,"PolSci & Sociology Res. MAStudent @UvA_Amsterdam
Affective Polarization | Populism | Computational SocSci.

-atm looking for a PhD / other cool project opport.-",1
266622410,SimStolz,Predictive Analytics | Digital Marketing | Big Data | Social Networks | R  - @whu_edu,2
3011101451,moritzhoferer,"PhD candidate in @mip_ethz group at @ETH Zurich. Research: Political campaigns on complex networks. Studies: @LMU_Muenchen, @LaStatale & @ComplexAndBio.",1
550845228,AnnaLeptikon,"Cognitive Science, Psychology, Global Shaper @Davos,  Effective altruism, vegan, minimalism, weight lifting",1
26419626,bagrow,"Assistant Professor, Math & Stats, University of Vermont. Always trying to do awesome science stuff.",10
785848339476705284,MAbbasiharofteh,Research Assistant @iamoLeibniz,4
997914914147721216,meharpist,"I’m a harpist and scientist, working as an editor for Nature when I’m not making music, biking or skiing. All views are my own.",1
109069195,rtormos,"Quantitative social scientist (PhD). Research on cultural values, political behavior, public opinion, age-period-cohort effects & survey methodology.",2
3457644501,evang_ioannidis,,1
3460509754,MihiRozman8,Plato🗡 Aristotle. Third mission of #highered in #intled #digitalAge for sustainability it's not a hype. PR & PMO @vclaTUwien @tuvienna,1
138464018,bobirakova,"Social change through response-able systems. Fellow @PartnershipAI, #ResponsibleAI @Accenture, Assembler @BKCHarvard, Research @Samsung, NCS TF @SingularityU",5
1025075607074299904,kim_steffie,"@USCAnnenbergPhD Interpersonal health communication, VR therapy, Social anxiety researcher | R, Python, Adobe Creative Suite",1
16549181,pako7,,2
53167706,bretsw,PhD candidate #MSUepet * Research on teacher networks and social media * #SocialMediaEd * he/him/his,1
156204739,zdepablo,Data Scientist @ BBVA Data & Analytics. Crunching numbers and letters,1
34570530,feedkoko,"Asst Prof @NUSingapore, ex - NTU, UPenn, AdobeResearch | Beatles fan | NLProc social media x communication | #womenalsoknowstuff | she/her",1
793669407004241920,Miah_HE,"Research, publish & present on national security, intelligence, strategy & transformational tech. PhD @deakin #natsec #bigdata #crime Alum @nsc_anu @Sydney_Uni",3
331080165,j_neidhardt,,1
416910461,c_schwemmer,Computational Social Scientist | Postdoc at @PrincetonCITP & @Uni_Stuttgart | NLP | images as data | data scraping | data visualization,1
114407120,anidr0id,Anagram of koala-shared van. Doctor of the things of nature. Researching audience experience of immersive technologies @BathPsychology @Bristol_BathRD.,1
3271362462,Amit_Goldenb,"Assistant Prof. at Harvard B-School (psych by training). Tweet about emotions, collective behavior, social media, data science and computational modelling.",1
824693878422958080,MohammadAtari90,PhD Student in Social Psychology @USC. Studying morality & culture || Tweets mostly about morality & computational psychology & open science.,1
16342929,DrRyanBoyd,"Social/Personality Psychologist, Computational Social Scientist, and Occasional Software Developer.",2
14835654,jalorenz,"Computational social scientist, agent-based models, opinion dynamics and collective decision. Sometimes english, manchmal deutsch",1
33462080,chrvoigt,innovation matters ... [centre for social innovation] ...views are my own https://t.co/t0MLN2DELT,1
156259271,ilireh,"PhD in computer science @tugraz. Interested in #complexnetworks, #computationalsocialscience, #agentbasedmodelling, #datascience, #openscience",1
